Epoch,d_loss,g_loss
1,1.3345157349033396,0.9013177465274136
2,1.3478310541557605,0.8005286156495751
3,1.3087969079200648,0.8634969852626451
4,1.2697783214832419,0.9203100140923376
5,1.268148202695318,0.9126954226097318
6,1.2627073467286156,0.9203871896526198
7,1.2607199464525496,0.9213693004681357
8,1.2653840480964067,0.9209834691812234
9,1.2673155693357179,0.918356343754319
10,1.2673535749856344,0.9144988445076607
11,1.2690114614678853,0.9180124934548254
12,1.2695816853153172,0.9117996836267809
13,1.2755572957906134,0.9105517860414631
14,1.275244406164328,0.9181851650606087
15,1.2788647999768572,0.9099509953689982
16,1.2770511899421464,0.9096007793188603
17,1.2804117253594307,0.908312220054903
18,1.2881248420489622,0.905111840538887
19,1.2877580761146952,0.9011826360149424
20,1.2862690643969374,0.9042448254028109
21,1.2974812603200168,0.8924938662728267
22,1.2967949367281217,0.8800865095307324
23,1.2906367787038848,0.8870295920351675
24,1.2933270532185082,0.8998427651584275
25,1.3024031861123246,0.8863861604031723
26,1.296863220584418,0.8853744708144589
27,1.2983991268601245,0.8839210893299534
28,1.3039246488735874,0.8805993401419634
29,1.2999221231383302,0.8787597838495331
30,1.3043024919307562,0.8781715490416423
31,1.3043239667598627,0.8795055424226627
32,1.3091391380916018,0.8741134344133487
33,1.3041814319741751,0.8743313740311401
34,1.3079809948071233,0.8673233809247454
35,1.3128939328798608,0.8716209288090785
36,1.307818330617856,0.8710991369127464
37,1.3164456345633404,0.8621499101236176
38,1.310714766542032,0.8634756159172383
39,1.3127456912353856,0.8594914041856713
40,1.3107696230858883,0.8607303477299493
41,1.3114460357852074,0.863538528174988
42,1.3149629268310725,0.8568748543257398
43,1.3153259974044522,0.8564021767837915
44,1.3142634617494369,0.8584369548094044
45,1.315486195562745,0.8491199019112821
46,1.316338009353894,0.8560523572506935
47,1.3183565250337759,0.8471429775010294
48,1.3166763821898748,0.8511378504574172
49,1.3189290046437716,0.854970676177092
50,1.3188953017756375,0.8447153165396343
51,1.316523148561083,0.8517156634757768
52,1.3166343018190185,0.8519555223521902
53,1.325401778541394,0.8491118210973516
54,1.3150623093154639,0.8472214710992029
55,1.3228460393353565,0.851358699264811
56,1.3249343696560687,0.8498361104332817
57,1.320400442141714,0.8434572564259267
58,1.3230371390070235,0.8446610089558274
59,1.3233303820400604,0.8416459022808686
60,1.320737572494092,0.8506877105881665
61,1.3175464358919464,0.84852104705534
62,1.321958459008223,0.8406361697325065
63,1.3219488150021161,0.8463521565455617
64,1.3215168129914858,0.842285076311148
65,1.3261840081672425,0.842172845721499
66,1.3277228120039266,0.8364968143546505
67,1.325496163322473,0.8326869430318316
68,1.322797692660838,0.8334412283734727
69,1.3263938005036637,0.8392577139553485
70,1.3252089721943014,0.8375127306625024
71,1.3268065893573802,0.8359551465333398
72,1.325437235552619,0.836892317988471
73,1.3271371855664609,0.8346267749251587
74,1.3241742582463507,0.8318840469887008
75,1.3210814443351364,0.8390028732163566
76,1.325752016323716,0.8361239093961492
77,1.3247285197411518,0.8353068374875766
78,1.327290723255194,0.8304017891507667
79,1.3276511031681542,0.8352980067226679
80,1.323882520198822,0.8294166135889635
81,1.3294649244879864,0.8309433630534581
82,1.3296550305159107,0.8287920898465968
83,1.327166093819177,0.8252084871599161
84,1.3302354554631817,0.8297288846105401
85,1.3277642687500666,0.8267067011231298
86,1.3284003891543286,0.8272326075191945
87,1.3274745606918579,0.8337748419247202
88,1.3312785354758632,0.8272182208134421
89,1.3267796728402568,0.8320494722455803
90,1.3326546249867501,0.8247216697186549
91,1.3296768819091163,0.8261601413999285
92,1.3265287667703527,0.8272417697316802
93,1.3284844908632958,0.825356916832263
94,1.3294893362120526,0.8258749683782745
95,1.3272486388810407,0.8294807835174268
96,1.3251700980195613,0.8320302382461043
97,1.3282108027289417,0.8268369773049344
98,1.330742405548787,0.8242793572482778
99,1.3306468158388443,0.8283546156466388
100,1.3303457979581503,0.8209824441338399
